date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:27	71492/71492	---M-Z	200	added ('OK')	text/html	etag:%223ab6d59-11744-54c8e07b62d80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/progressbars.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/progressbars.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:28	57286/57286	---M-Z	200	added ('OK')	text/html	etag:%223ab6b9e-dfc6-54c8e07792480%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/notification.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/notification.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:29	53474/53474	---M-Z	200	added ('OK')	text/html	etag:%223ab6281-d0e2-54c8e0647f780%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/carousel.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/carousel.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:30	62457/62457	---M-Z	200	added ('OK')	text/html	etag:%223ab69a6-f3f9-54c8e075aa000%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/list-style.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/list-style.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:31	64475/64475	---M-Z	200	added ('OK')	text/html	etag:%227f85582-fbdb-54c8e0811bb00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/user-cards.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/user-cards.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:32	53005/53005	---M-Z	200	added ('OK')	text/html	etag:%227f85433-cf0d-54c8e0811bb00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/timeline.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/timeline.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:33	60012/60012	---M-Z	200	added ('OK')	text/html	etag:%227f8542c-ea6c-54c8e0811bb00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/timeline-horizontal.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/timeline-horizontal.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:34	56144/56144	---M-Z	200	added ('OK')	text/html	etag:%223ab6b89-db50-54c8e07792480%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/nestable.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/nestable.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:35	50050/50050	---M-Z	200	added ('OK')	text/html	etag:%223ab6d90-c382-54c8e07b62d80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/range-slider.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/range-slider.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:36	62292/62292	---M-Z	200	added ('OK')	text/html	etag:%223ab6ef8-f354-54c8e07b62d80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/ribbons.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/ribbons.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:37	60077/60077	---M-Z	200	added ('OK')	text/html	etag:%227f8526f-eaad-54c8e07d4b200%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/steps.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/steps.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:38	50167/50167	---M-Z	200	added ('OK')	text/html	etag:%223ab6fae-c3f7-54c8e07d4b200%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/session-idle-timeout.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/session-idle-timeout.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:39	47553/47553	---M-Z	200	added ('OK')	text/html	etag:%223ab6fff-b9c1-54c8e07d4b200%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/session-timeout.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/session-timeout.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:40	57839/57839	---M-Z	200	added ('OK')	text/html	etag:%223ab621c-e1ef-54c8e0647f780%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/bootstrap.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/bootstrap.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:41	64951/64951	---M-Z	200	added ('OK')	text/html	etag:%227f85449-fdb7-54c8e0811bb00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/tooltip-stylish.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/tooltip-stylish.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:42	318/318	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Jul%202017%2010:20:42%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/forms.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/forms.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:43	19936/19936	---M-Z	200	added ('OK')	text/html	etag:%227f851f6-4de0-54c0406219e80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/starter-page.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/starter-page.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:44	46978/46978	---M-Z	200	added ('OK')	text/html	etag:%223ab61f6-b782-54c8e06297300%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/blank.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/blank.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:45	57284/57284	---M-Z	200	added ('OK')	text/html	etag:%223ab691e-dfc4-54c8e075aa000%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/lightbox.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/lightbox.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:46	50773/50773	---M-Z	200	added ('OK')	text/html	etag:%227f8547c-c655-54c8e0811bb00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/treeview.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/treeview.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:47	50594/50594	---M-Z	200	added ('OK')	text/html	etag:%223ab6f69-c5a2-54c8e07d4b200%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/search-result.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/search-result.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:51	93991/93991	---M-Z	200	added ('OK')	text/html	etag:%227f8558d-16f27-54c8e08303f80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/utility-classes.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/utility-classes.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:52	57801/57801	---M-Z	200	added ('OK')	text/html	etag:%223ab633c-e1c9-54c8e06850080%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/custom-scroll.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/custom-scroll.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:52	6069/6069	---M-Z	200	added ('OK')	text/html	etag:%223ab69e2-17b5-54c0405890800%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/login.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/login.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:53	6269/6269	---M-Z	200	added ('OK')	text/html	etag:%223ab69fa-187d-54c0405890800%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/login2.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/login2.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:54	58061/58061	---M-Z	200	added ('OK')	text/html	etag:%223ab61b4-e2cd-54c8e06297300%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/animation.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/animation.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:55	65709/65709	---M-Z	200	added ('OK')	text/html	etag:%223ab6d54-100ad-54ce2e7a19700%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/profile.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/profile.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:58	52343/52343	---M-Z	200	added ('OK')	text/html	etag:%223ab689d-cc77-54c8e073c1b80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/invoice.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/invoice.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:20:59	53692/53692	---M-Z	200	added ('OK')	text/html	etag:%223ab64d9-d1bc-54c8e06a38500%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/faq.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/faq.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:06	61675/61675	---M-Z	200	added ('OK')	text/html	etag:%223ab6748-f0eb-54c8e071d9700%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/gallery.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/gallery.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:13	52633/52633	---M-Z	200	added ('OK')	text/html	etag:%223ab6cc2-cd99-54c8e07b62d80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/pricing.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/pricing.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:22	4825/4825	---M-Z	200	added ('OK')	text/html	etag:%223ab6db8-12d9-54c0405e49580%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/register.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/register.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:23	5142/5142	---M-Z	200	added ('OK')	text/html	etag:%223ab6dbb-1416-54c0406031a00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/register2.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/register2.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:27	5948/5948	---M-Z	200	added ('OK')	text/html	etag:%223ab6df4-173c-54c0406031a00%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/register3.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/register3.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:31	3567/3567	---M-Z	200	added ('OK')	text/html	etag:%223ab6d91-def-54c0405e49580%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/recoverpw.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/recoverpw.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:36	3646/3646	---M-Z	200	added ('OK')	text/html	etag:%223ab69d2-e3e-54c0405890800%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/lock-screen.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/lock-screen.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:40	2868/2868	---M-Z	200	added ('OK')	text/html	etag:%22c14b4a6-b34-54eae061233a7%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/400.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/400.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:43	2869/2869	---M-Z	200	added ('OK')	text/html	etag:%22c14b485-b35-54eae060e1eb2%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/403.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/403.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:44	2868/2868	---M-Z	200	added ('OK')	text/html	etag:%22c14b4b1-b34-54eae061a1af9%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/404.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/404.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:48	2858/2858	---M-Z	200	added ('OK')	text/html	etag:%22c14b4b4-b2a-54eae061db8ab%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/500.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/500.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:51	2876/2876	---M-Z	200	added ('OK')	text/html	etag:%22c14b4b8-b3c-54eae0626bdae%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/503.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/503.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:52	319/319	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Jul%202017%2010:21:52%20GMT	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/tables.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/tables.73.delayed	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:54	115806/115806	---M-Z	200	added ('OK')	text/html	etag:%227f85676-1c45e-54d0e16536bc0%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/widgets.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/widgets.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:56	127939/127939	---M-Z	200	added ('OK')	text/html	etag:%223ab6514-1f3c3-54c8e06a38500%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/fontawesome.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/fontawesome.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:21:56	91385/91385	---M-Z	200	added ('OK')	text/html	etag:%227f85419-164f9-54c8e07f33680%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/themifyicon.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/themifyicon.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:04	86567/86567	---M-Z	200	added ('OK')	text/html	etag:%227f85054-15227-54c8e07d4b200%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/simple-line.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/simple-line.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:05	226386/226386	---M-Z	200	added ('OK')	text/html	etag:%223ab6a22-37452-54c8e07792480%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/material-icons.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/material-icons.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:09	237889/237889	---M-Z	200	added ('OK')	text/html	etag:%223ab6974-3a141-54c8e075aa000%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/linea-icon.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/linea-icon.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:12	48007/48007	---M-Z	200	added ('OK')	text/html	etag:%223ab6a03-bb87-54c8e075aa000%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/map-google.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/map-google.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:13	81181/81181	---M-Z	200	added ('OK')	text/html	etag:%227f855e6-13d1d-54c8e08303f80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/weather.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/weather.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:13	52005/52005	---M-Z	200	added ('OK')	text/html	etag:%223b01b88-cb25-54d5fa588ef80%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/calendar.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/calendar.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:14	48130/48130	---M-Z	200	added ('OK')	text/html	etag:%223ab6a20-bc02-54c8e07792480%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/map-vector.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/map-vector.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
18:22:15	78351/78351	---M-Z	200	added ('OK')	text/html	etag:%223ab648f-1320f-54c8e06850080%22	http://eliteadmin.themedesigner.in/demos/eliteadmin-material/documentation.html	/home/shinichi/websites/THESIS/eliteadmin.themedesigner.in/demos/eliteadmin-material/documentation.html	(from http://eliteadmin.themedesigner.in/demos/eliteadmin-material/index3.html)
